start,end,qps_usage_corr,step,label,p-value,p-value-thres,distance,distance-thres
2022-08-17 00:04:00,2022-08-18 23:58:00,0.9911328202087254,0,0.0,1.0,0.05,2.5287696655753264e-05,0.0036188144060389973
2022-08-16 16:04:00,2022-08-18 15:59:00,0.9916645805870957,96,0.0,1.0,0.05,4.7696209078228985e-05,0.0034451688206423646
2022-08-16 08:04:00,2022-08-18 07:59:00,0.9915642125216467,192,0.0,0.7400000095367432,0.05,0.0007736637790209858,0.003538363534515162
2022-08-16 00:04:00,2022-08-17 23:58:00,0.9921072957335556,288,0.0,0.699999988079071,0.05,0.0008126055656807413,0.0034858662539368826
2022-08-15 16:04:00,2022-08-17 15:59:00,0.9931709949570063,384,0.0,0.3499999940395355,0.05,0.001371461681690723,0.0036084910481375227
2022-08-15 08:04:00,2022-08-17 07:59:00,0.9935091049765392,480,0.0,0.3100000023841858,0.05,0.001811638724067587,0.0038425282354834873
2022-08-15 00:04:00,2022-08-16 23:58:00,0.9942603761231827,576,0.0,0.2800000011920929,0.05,0.0018693999839387854,0.0031750406845297533
2022-08-14 16:04:00,2022-08-16 15:59:00,0.9935575519910195,672,0.0,0.38999998569488525,0.05,0.0014911252260482815,0.0031743062094767033
2022-08-14 08:04:00,2022-08-16 07:59:00,0.9937585467899512,768,0.0,0.7799999713897705,0.05,0.0007638995852707965,0.003311251818797529
2022-08-14 00:04:00,2022-08-15 23:58:00,0.9940879157009191,864,0.0,0.5799999833106995,0.05,0.0009159242949227,0.0039769292287370585
2022-08-13 16:04:00,2022-08-15 15:59:00,0.9938673652232016,960,0.0,0.7699999809265137,0.05,0.0005517479577398852,0.0036516327127379265
2022-08-13 08:04:00,2022-08-15 07:59:00,0.9938523824641158,1056,0.0,0.3199999928474426,0.05,0.0017654952325853583,0.003105687860272669
2022-08-13 00:04:00,2022-08-14 23:58:00,0.99365118435127,1152,0.0,0.3100000023841858,0.05,0.0017509486525690162,0.0037165328726354568
2022-08-12 16:04:00,2022-08-14 15:59:00,0.993850775015977,1248,0.0,0.6299999952316284,0.05,0.0007673400036391493,0.003165026049531047
2022-08-12 08:04:00,2022-08-14 07:59:00,0.9938282222446473,1344,0.0,0.6800000071525574,0.05,0.0008274046906819692,0.004038569849281145
2022-08-12 00:04:00,2022-08-13 23:58:00,0.9937572223554639,1440,0.0,0.6000000238418579,0.05,0.0009551662001644247,0.0034408582020275967
2022-08-11 16:04:00,2022-08-13 15:59:00,0.9941630148831084,1536,0.0,0.8600000143051147,0.05,0.0004318499164069745,0.0031708193800389865
2022-08-11 08:04:00,2022-08-13 07:59:00,0.9941135037059523,1632,0.0,0.8299999833106995,0.05,0.00046248136399922274,0.004054517262377913
2022-08-11 00:04:00,2022-08-12 23:58:00,0.9940497542040946,1728,0.0,0.8700000047683716,0.05,0.0005209125945367194,0.003311037729808639
2022-08-10 16:04:00,2022-08-12 15:59:00,0.9940548639012906,1824,0.0,0.7799999713897705,0.05,0.0005356396727557464,0.0041176469776728905
2022-08-10 08:04:00,2022-08-12 07:59:00,0.9938927582007,1920,0.0,0.4000000059604645,0.05,0.001449636412268692,0.003498639476050053
2022-08-10 00:04:00,2022-08-11 23:58:00,0.9940430949324641,2016,0.0,0.5199999809265137,0.05,0.001301611303025173,0.00329452554644684
2022-08-09 16:04:00,2022-08-11 15:59:00,0.9849934527848986,2112,0.0,0.12999999523162842,0.05,0.002644472397923767,0.003548715742887576
2022-08-09 00:04:00,2022-08-10 23:58:00,0.9864154727179775,2304,0.0,0.07000000029802322,0.05,0.004320349889198185,0.004520350315940121
