start,end,qps_usage_corr,step,label,p-value,p-value-thres,distance,distance-thres
2022-10-11 00:04:00,2022-10-12 23:58:00,0.9948162912112117,0,0.0,1.0,0.05,2.5608830275053644e-05,0.0040035897223847155
2022-10-10 16:04:00,2022-10-12 15:59:00,0.9947196858976726,96,0.0,0.9200000166893005,0.05,0.00041822677744837445,0.004261639674988622
2022-10-10 08:04:00,2022-10-12 07:59:00,0.9946848117372569,192,0.0,0.8999999761581421,0.05,0.00044143736246969,0.004108345796105608
2022-10-10 00:04:00,2022-10-11 23:58:00,0.9949339290794577,288,0.0,0.8700000047683716,0.05,0.0005519638188992811,0.0037645900217051767
2022-10-09 16:04:00,2022-10-11 15:59:00,0.9950647010882956,384,0.0,0.8899999856948853,0.05,0.0005105102223562771,0.00359477537385667
2022-10-09 08:04:00,2022-10-11 07:59:00,0.9950135557233141,480,0.0,0.7400000095367432,0.05,0.0005811676348046503,0.0033770202849926047
2022-10-09 00:04:00,2022-10-10 23:58:00,0.9941515400391371,576,0.0,0.8600000143051147,0.05,0.0005858585559333846,0.003715206371691623
2022-10-08 16:04:00,2022-10-10 15:59:00,0.9943994374593809,672,0.0,0.800000011920929,0.05,0.0005844725172460955,0.0038402283848049555
2022-10-08 08:04:00,2022-10-10 07:59:00,0.9943924503879766,768,0.0,0.8299999833106995,0.05,0.0005768571315343863,0.0037234243169717964
2022-10-08 00:04:00,2022-10-09 23:58:00,0.994535913153375,864,0.0,0.9100000262260437,0.05,0.0005894468969910952,0.0035089331999161692
2022-10-07 16:04:00,2022-10-09 15:59:00,0.993875951644613,960,0.0,0.8299999833106995,0.05,0.0006948771944415321,0.004243497603427482
2022-10-07 08:04:00,2022-10-09 07:59:00,0.9940791906404494,1056,0.0,0.699999988079071,0.05,0.0006537619894237163,0.0034301821874243993
2022-10-07 00:04:00,2022-10-08 23:58:00,0.9950448147850447,1152,0.0,0.6899999976158142,0.05,0.0007937081808183548,0.00426613505507441
2022-10-06 16:04:00,2022-10-08 15:59:00,0.9943787243766046,1248,0.0,0.5899999737739563,0.05,0.0012141306776533567,0.004224981182790209
2022-10-06 08:04:00,2022-10-08 07:59:00,0.9946324756255844,1344,0.0,0.3799999952316284,0.05,0.001602007793811434,0.003772553495806033
2022-10-06 00:04:00,2022-10-07 23:58:00,0.9947094373647528,1440,0.0,0.3499999940395355,0.05,0.0016580398429493566,0.00436021035782584
2022-10-05 16:04:00,2022-10-07 15:59:00,0.9943896804001833,1536,0.0,0.25,0.05,0.0022931932217073177,0.003573678955521075
