start,end,qps_usage_corr,step,label,p-value,p-value-thres,distance,distance-thres
2022-10-04 00:04:00,2022-10-05 23:58:00,0.9951928669992666,0,0.0,0.9900000095367432,0.05,5.8318058422191685e-05,0.00309220287721889
2022-10-03 16:04:00,2022-10-05 15:59:00,0.9951442453227052,96,0.0,0.9900000095367432,0.05,8.890808112670175e-05,0.004559969173023283
2022-10-03 08:04:00,2022-10-05 07:59:00,0.9952285234943562,192,0.0,0.9300000071525574,0.05,0.00025703517095896847,0.0030927378034305802
2022-10-03 00:04:00,2022-10-04 23:58:00,0.995148896380647,288,0.0,0.949999988079071,0.05,0.0002743969373775366,0.0037049708207805678
2022-10-02 16:04:00,2022-10-04 15:59:00,0.9951498190855206,384,0.0,0.949999988079071,0.05,0.00024201479670975964,0.004003978801772118
2022-10-02 08:04:00,2022-10-04 07:59:00,0.9951301250849931,480,0.0,0.8899999856948853,0.05,0.00034292194392532033,0.003085610109383309
2022-10-02 00:04:00,2022-10-03 23:58:00,0.9951219928494972,576,0.0,0.9200000166893005,0.05,0.000382064801113628,0.0037926752769082955
2022-10-01 16:04:00,2022-10-03 15:59:00,0.9949806897682805,672,0.0,0.8700000047683716,0.05,0.00042507558344736146,0.004523620748142172
2022-10-01 08:04:00,2022-10-03 07:59:00,0.9950485382209434,768,0.0,0.8500000238418579,0.05,0.00047522964133423656,0.004360225406037155
2022-10-01 00:04:00,2022-10-02 23:58:00,0.9951691551375802,864,0.0,0.6499999761581421,0.05,0.0007686962794566798,0.0032302051315859876
2022-09-30 16:04:00,2022-10-02 15:59:00,0.9951084856793342,960,0.0,0.8199999928474426,0.05,0.0005973654689353606,0.0033895733010029555
2022-09-30 08:04:00,2022-10-02 07:59:00,0.9950847775205968,1056,0.0,0.7799999713897705,0.05,0.0006042135574652598,0.003223385548594611
2022-09-30 00:04:00,2022-10-01 23:58:00,0.9950233031410763,1152,0.0,0.75,0.05,0.000652055026551585,0.003939735728302891
2022-09-29 16:04:00,2022-10-01 15:59:00,0.9952680021382303,1248,0.0,0.6100000143051147,0.05,0.00088991783998422,0.0032413359569247813
2022-09-29 08:04:00,2022-10-01 07:59:00,0.9951983161164908,1344,0.0,0.47999998927116394,0.05,0.0012077683445696227,0.0032732950483076455
2022-09-29 00:04:00,2022-09-30 23:58:00,0.9949460177641943,1440,0.0,0.5199999809265137,0.05,0.001311411209279639,0.004362633850067559
2022-09-28 16:04:00,2022-09-30 15:59:00,0.9954477199037954,1536,0.0,0.28999999165534973,0.05,0.0018327719247369523,0.0035269413333662886
