start,end,qps_usage_corr,step,label,p-value,p-value-thres,distance,distance-thres
2022-08-20 00:04:00,2022-08-21 23:58:00,0.9941007332208657,0,0.0,1.0,0.05,1.0085650896083416e-05,0.004223754004097606
2022-08-19 16:04:00,2022-08-21 15:59:00,0.9934743002760453,96,0.0,0.6399999856948853,0.05,0.0009744392507490204,0.004902079111921375
2022-08-19 08:04:00,2022-08-21 07:59:00,0.9935809301733586,192,0.0,0.7099999785423279,0.05,0.0006895977736465305,0.004161434722566294
2022-08-19 00:04:00,2022-08-20 23:58:00,0.9932519531598293,288,0.0,0.7900000214576721,0.05,0.0006806981571200573,0.0032115055351349914
2022-08-18 16:04:00,2022-08-20 15:59:00,0.9928915977679459,384,0.0,0.800000011920929,0.05,0.00042217366224829084,0.0037860144706187496
2022-08-18 08:04:00,2022-08-20 07:59:00,0.9927897650546673,480,0.0,0.8500000238418579,0.05,0.0004206700604079538,0.0031087345956823283
2022-08-18 00:04:00,2022-08-19 23:58:00,0.9921180560216618,576,0.0,0.7699999809265137,0.05,0.0006540719733663029,0.0033617833764770905
2022-08-17 16:04:00,2022-08-19 15:59:00,0.9913494568162483,672,0.0,0.10999999940395355,0.05,0.00330850071181461,0.0037795010228185997
2022-08-17 08:04:00,2022-08-19 07:59:00,0.9912060592677132,768,0.0,0.05000000074505806,0.05,0.0032071981539876903,0.0030894301784031063
2022-08-17 00:04:00,2022-08-18 23:58:00,0.9911328202087254,864,0.0,0.07999999821186066,0.05,0.003048111140872259,0.00370479134764385
2022-08-16 16:04:00,2022-08-18 15:59:00,0.9916645805870957,960,0.0,0.11999999731779099,0.05,0.0030680182580512215,0.004382756592205319
2022-08-16 08:04:00,2022-08-18 07:59:00,0.9915642125216467,1056,0.0,0.25999999046325684,0.05,0.0016261113584933118,0.0038793166906510774
2022-08-16 00:04:00,2022-08-17 23:58:00,0.9921072957335556,1152,0.0,0.3400000035762787,0.05,0.00180719445348309,0.003678320040399822
2022-08-15 16:04:00,2022-08-17 15:59:00,0.9931709949570063,1248,0.0,0.6200000047683716,0.05,0.0008934111845590634,0.0033737593123265887
2022-08-15 08:04:00,2022-08-17 07:59:00,0.9935091049765392,1344,0.0,0.09000000357627869,0.05,0.003700831007522411,0.003890449480968285
2022-08-15 00:04:00,2022-08-16 23:58:00,0.9942603761231827,1440,1.0,0.029999999329447746,0.05,0.0036697822579897068,0.0033031034622163615
2022-08-14 16:04:00,2022-08-16 15:59:00,0.9935575519910195,1536,0.0,0.25999999046325684,0.05,0.002335660703678771,0.004508404351577308
2022-08-14 08:04:00,2022-08-16 07:59:00,0.9937585467899512,1632,1.0,0.019999999552965164,0.05,0.005253902487619055,0.004022383211791291
2022-08-14 00:04:00,2022-08-15 23:58:00,0.9940879157009191,1728,1.0,0.009999999776482582,0.05,0.0054368377633545,0.0039017799641511094
2022-08-13 16:04:00,2022-08-15 15:59:00,0.9938673652232016,1824,0.0,0.17000000178813934,0.05,0.002439186307068224,0.0034437823140908985
2022-08-13 08:04:00,2022-08-15 07:59:00,0.9938523824641158,1920,0.0,0.3199999928474426,0.05,0.0014757833589189814,0.0039222565035082636
2022-08-13 00:04:00,2022-08-14 23:58:00,0.99365118435127,2016,0.0,0.3799999952316284,0.05,0.0014543031937040512,0.003164749101007495
2022-08-12 16:04:00,2022-08-14 15:59:00,0.993850775015977,2112,0.0,0.23999999463558197,0.05,0.0021813023243167817,0.004056662698756631
