start,end,qps_usage_corr,step,label,p-value,p-value-thres,distance,distance-thres
2022-08-26 00:04:00,2022-08-27 23:58:00,0.994290672112944,0,0.0,1.0,0.05,4.068527133995004e-05,0.003149800187717277
2022-08-25 16:04:00,2022-08-27 15:59:00,0.9944590638933217,96,0.0,1.0,0.05,8.862611462094361e-05,0.00522784135781582
2022-08-25 08:04:00,2022-08-27 07:59:00,0.9944399040917167,192,0.0,0.9700000286102295,0.05,0.0001701478054308458,0.00420505313649085
2022-08-25 00:04:00,2022-08-26 23:58:00,0.9940128167032511,288,0.0,0.9399999976158142,0.05,0.0002503430909780672,0.003645354086581644
2022-08-24 16:04:00,2022-08-26 15:59:00,0.9937540144384805,384,0.0,0.49000000953674316,0.05,0.0013835613935290008,0.003747418055732192
2022-08-24 08:04:00,2022-08-26 07:59:00,0.9937019704378128,480,0.0,0.2199999988079071,0.05,0.0019629723335019404,0.0029787586896798507
2022-08-24 00:04:00,2022-08-25 23:58:00,0.9935443022165882,576,0.0,0.23000000417232513,0.05,0.001971815169026371,0.004096172142362889
2022-08-23 16:04:00,2022-08-25 15:59:00,0.9935491672194566,672,0.0,0.15000000596046448,0.05,0.0025848425465804883,0.00333587813854804
2022-08-23 08:04:00,2022-08-25 07:59:00,0.9933924949345713,768,1.0,0.03999999910593033,0.05,0.004134638296816977,0.0039864533730268464
2022-08-23 00:04:00,2022-08-24 23:58:00,0.9939456381937509,864,0.0,0.07000000029802322,0.05,0.004096456678540168,0.004196924908889122
2022-08-22 16:04:00,2022-08-24 15:59:00,0.9935954969548315,960,0.0,0.2199999988079071,0.05,0.0025087503999786168,0.004046821115024525
2022-08-22 08:04:00,2022-08-24 07:59:00,0.9935666682398754,1056,1.0,0.009999999776482582,0.05,0.00518009389886121,0.0036381667270424566
2022-08-22 00:04:00,2022-08-23 23:58:00,0.9944137874320514,1152,1.0,0.019999999552965164,0.05,0.005311557554406044,0.003414272130931364
2022-08-21 16:04:00,2022-08-23 15:59:00,0.9939689057111578,1248,1.0,0.0,0.05,0.007260257954952362,0.004054755104559248
2022-08-21 08:04:00,2022-08-23 07:59:00,0.9938027100175114,1344,,,,,
2022-08-21 00:04:00,2022-08-22 23:58:00,0.9945040863558886,1440,,,,,
2022-08-20 16:04:00,2022-08-22 15:59:00,0.9933470755619928,1536,,,,,
2022-08-20 08:04:00,2022-08-22 07:59:00,0.993330599336611,1632,,,,,
2022-08-20 00:04:00,2022-08-21 23:58:00,0.9941007332208657,1728,,,,,
2022-08-19 16:04:00,2022-08-21 15:59:00,0.9934743002760453,1824,,,,,
2022-08-19 08:04:00,2022-08-21 07:59:00,0.9935809301733586,1920,,,,,
2022-08-19 00:04:00,2022-08-20 23:58:00,0.9932519531598293,2016,,,,,
2022-08-18 16:04:00,2022-08-20 15:59:00,0.9928915977679459,2112,,,,,
2022-08-18 08:04:00,2022-08-20 07:59:00,0.9927897650546673,2208,,,,,
2022-08-18 00:04:00,2022-08-19 23:58:00,0.9921180560216618,2304,,,,,
2022-08-17 16:04:00,2022-08-19 15:59:00,0.9913494568162483,2400,,,,,
2022-08-17 08:04:00,2022-08-19 07:59:00,0.9912060592677132,2496,,,,,
2022-08-17 00:04:00,2022-08-18 23:58:00,0.9911328202087254,2592,,,,,
2022-08-16 16:04:00,2022-08-18 15:59:00,0.9916645805870957,2688,,,,,
2022-08-16 08:04:00,2022-08-18 07:59:00,0.9915642125216467,2784,,,,,
2022-08-16 00:04:00,2022-08-17 23:58:00,0.9921072957335556,2880,,,,,
2022-08-15 16:04:00,2022-08-17 15:59:00,0.9931709949570063,2976,,,,,
2022-08-15 08:04:00,2022-08-17 07:59:00,0.9935091049765392,3072,,,,,
2022-08-15 00:04:00,2022-08-16 23:58:00,0.9942603761231827,3168,,,,,
2022-08-14 16:04:00,2022-08-16 15:59:00,0.9935575519910195,3264,,,,,
2022-08-14 08:04:00,2022-08-16 07:59:00,0.9937585467899512,3360,,,,,
2022-08-14 00:04:00,2022-08-15 23:58:00,0.9940879157009191,3456,,,,,
2022-08-13 16:04:00,2022-08-15 15:59:00,0.9938673652232016,3552,,,,,
2022-08-13 08:04:00,2022-08-15 07:59:00,0.9938523824641158,3648,,,,,
2022-08-13 00:04:00,2022-08-14 23:58:00,0.99365118435127,3744,,,,,
2022-08-12 16:04:00,2022-08-14 15:59:00,0.993850775015977,3840,,,,,
2022-08-12 08:04:00,2022-08-14 07:59:00,0.9938282222446473,3936,,,,,
2022-08-12 00:04:00,2022-08-13 23:58:00,0.9937572223554639,4032,,,,,
2022-08-11 16:04:00,2022-08-13 15:59:00,0.9941630148831084,4128,,,,,
2022-08-11 08:04:00,2022-08-13 07:59:00,0.9941135037059523,4224,,,,,
2022-08-11 00:04:00,2022-08-12 23:58:00,0.9940497542040946,4320,,,,,
2022-08-10 16:04:00,2022-08-12 15:59:00,0.9940548639012906,4416,,,,,
2022-08-10 08:04:00,2022-08-12 07:59:00,0.9938927582007,4512,,,,,
2022-08-10 00:04:00,2022-08-11 23:58:00,0.9940430949324641,4608,,,,,
2022-08-09 16:04:00,2022-08-11 15:59:00,0.9849934527848986,4704,,,,,
2022-08-09 08:04:00,2022-08-11 07:59:00,0.9850160662415269,4800,,,,,
