start,end,qps_usage_corr,step,label,p-value,p-value-thres,distance,distance-thres
2022-08-18 00:04:00,2022-08-19 23:58:00,0.9921180560216618,0,0.0,1.0,0.05,4.1080251115603185e-05,0.0037199637809218642
2022-08-17 16:04:00,2022-08-19 15:59:00,0.9913494568162483,96,0.0,0.10999999940395355,0.05,0.002831503206788251,0.004320800090010354
2022-08-17 08:04:00,2022-08-19 07:59:00,0.9912060592677132,192,0.0,0.09000000357627869,0.05,0.0027625627368412452,0.003114042783769483
2022-08-17 00:04:00,2022-08-18 23:58:00,0.9911328202087254,288,0.0,0.14000000059604645,0.05,0.002563020171788064,0.0032849637389040127
2022-08-16 16:04:00,2022-08-18 15:59:00,0.9916645805870957,384,0.0,0.09000000357627869,0.05,0.0026769439445953397,0.0032097233508462126
2022-08-16 08:04:00,2022-08-18 07:59:00,0.9915642125216467,480,0.0,0.20999999344348907,0.05,0.0019156721607554803,0.004076280091973871
2022-08-16 00:04:00,2022-08-17 23:58:00,0.9921072957335556,576,0.0,0.1899999976158142,0.05,0.002257705558944716,0.003531063008107763
2022-08-15 16:04:00,2022-08-17 15:59:00,0.9931709949570063,672,0.0,0.33000001311302185,0.05,0.0014860958156719675,0.004740257434129595
2022-08-14 16:04:00,2022-08-16 15:59:00,0.9935575519910195,960,0.0,0.10999999940395355,0.05,0.0033703165216943274,0.003990404459009358
2022-08-13 16:04:00,2022-08-15 15:59:00,0.9938673652232016,1248,0.0,0.07999999821186066,0.05,0.002785558673509944,0.0029335976108006106
2022-08-13 08:04:00,2022-08-15 07:59:00,0.9938523824641158,1344,0.0,0.46000000834465027,0.05,0.001102309758503843,0.0032762166195295906
2022-08-13 00:04:00,2022-08-14 23:58:00,0.99365118435127,1440,0.0,0.5099999904632568,0.05,0.0010585546192265274,0.003501653488846783
2022-08-12 16:04:00,2022-08-14 15:59:00,0.993850775015977,1536,0.0,0.20999999344348907,0.05,0.0020044255027340738,0.0034781709707367545
2022-08-12 08:04:00,2022-08-14 07:59:00,0.9938282222446473,1632,0.0,0.3199999928474426,0.05,0.0014982040718990383,0.0034941686574573748
2022-08-12 00:04:00,2022-08-13 23:58:00,0.9937572223554639,1728,0.0,0.4300000071525574,0.05,0.001320117088523485,0.003316632853714045
2022-08-11 16:04:00,2022-08-13 15:59:00,0.9941630148831084,1824,0.0,0.05999999865889549,0.05,0.003914317879040272,0.004688639537277199
2022-08-11 08:04:00,2022-08-13 07:59:00,0.9941135037059523,1920,0.0,0.10000000149011612,0.05,0.003315062554180411,0.0037473392511432643
2022-08-10 16:04:00,2022-08-12 15:59:00,0.9940548639012906,2112,0.0,0.07999999821186066,0.05,0.00322329344462153,0.004181185386188346
2022-08-10 08:04:00,2022-08-12 07:59:00,0.9938927582007,2208,0.0,0.1899999976158142,0.05,0.0023747996214059457,0.004655961566830612
2022-08-10 00:04:00,2022-08-11 23:58:00,0.9940430949324641,2304,0.0,0.15000000596046448,0.05,0.002330115036374994,0.00357257260089045
